Image ID,Class,Confidence,Bounding Box
427,Septoria Leaf Spot,0.9629116654396057,"[[259.2527160644531, 3.66357421875, 497.1539611816406, 248.2838134765625]]"
427,Late Blight,0.9538548588752747,"[[51.729522705078125, 34.41344451904297, 191.76657104492188, 229.00613403320312]]"
428,Healthy,0.9782016277313232,"[[269.2546081542969, 6.174603462219238, 470.7017517089844, 243.04515075683594]]"
428,Late Blight,0.97041916847229,"[[7.814445972442627, 2.6283318996429443, 245.9762725830078, 234.15602111816406]]"
428,Septoria Leaf Spot,0.9688860774040222,"[[267.2113952636719, 259.8570861816406, 507.98529052734375, 507.5278015136719]]"
428,Late Blight,0.9676546454429626,"[[28.69896125793457, 262.7534484863281, 249.4235382080078, 489.6127624511719]]"
429,Septoria Leaf Spot,0.9722574353218079,"[[271.99908447265625, 277.7485656738281, 496.173095703125, 503.3404846191406]]"
429,Spider Mites,0.9641561508178711,"[[61.294090270996094, 274.95916748046875, 205.92529296875, 447.1637878417969]]"
429,Tomato Mosaic Virus,0.960580050945282,"[[285.5050048828125, 8.72883129119873, 490.37310791015625, 222.37632751464844]]"
429,Spider Mites,0.9544780850410461,"[[75.8870849609375, 46.76542282104492, 198.03456115722656, 200.13063049316406]]"
430,Healthy,0.9724248051643372,"[[33.10857009887695, 40.182674407958984, 229.39495849609375, 256.3176574707031]]"
430,Tomato Yellow Leaf Curl Virus,0.9667960405349731,"[[305.9889221191406, 16.15906524658203, 495.5604248046875, 213.1768798828125]]"
430,Tomato Yellow Leaf Curl Virus,0.9584158062934875,"[[276.9333801269531, 261.9291687011719, 462.3851623535156, 485.15997314453125]]"
430,Late Blight,0.9575640559196472,"[[52.629695892333984, 280.1397705078125, 213.5111541748047, 489.7587890625]]"
431,Late Blight,0.9746842384338379,"[[18.924739837646484, 258.93560791015625, 248.41761779785156, 489.7048645019531]]"
431,Tomato Yellow Leaf Curl Virus,0.9707968235015869,"[[301.82598876953125, 274.6961669921875, 477.0736999511719, 487.60565185546875]]"
431,Target Spot,0.9649301767349243,"[[286.2364501953125, 23.144718170166016, 466.6792297363281, 214.97634887695312]]"
431,Late Blight,0.9310026168823242,"[[19.563627243041992, 12.616971969604492, 255.31930541992188, 227.15966796875]]"
432,Early Blight,0.9729019999504089,"[[0.1689453125, 55.23337173461914, 181.1202850341797, 206.8165283203125]]"
432,Septoria Leaf Spot,0.9641432166099548,"[[46.8759765625, 256.06231689453125, 244.02545166015625, 442.3115234375]]"
432,Tomato Yellow Leaf Curl Virus,0.9602373838424683,"[[317.5, 42.38746643066406, 467.6446533203125, 233.12295532226562]]"
432,Early Blight,0.9592239260673523,"[[127.80854034423828, 21.954280853271484, 248.7010040283203, 110.77275848388672]]"
432,Late Blight,0.9572645425796509,"[[262.78887939453125, 262.6595153808594, 474.8979187011719, 505.37994384765625]]"
432,Leaf Mold,0.8972930908203125,"[[177.24032592773438, 118.29026794433594, 227.26792907714844, 181.8917999267578]]"
433,Late Blight,0.9691421985626221,"[[12.32062816619873, 259.17852783203125, 248.57655334472656, 500.5647888183594]]"
433,Target Spot,0.9652429819107056,"[[273.9145812988281, 261.1900329589844, 510.13665771484375, 477.662353515625]]"
433,Spider Mites,0.961828351020813,"[[54.83493423461914, 56.80638122558594, 237.75230407714844, 209.43301391601562]]"
433,Leaf Mold,0.9612146615982056,"[[331.97662353515625, 25.823644638061523, 456.6128845214844, 151.13063049316406]]"
434,Healthy,0.9674646258354187,"[[276.5418701171875, 0.1999942511320114, 501.10650634765625, 202.68641662597656]]"
434,Spider Mites,0.9645076990127563,"[[18.63097381591797, 289.4497985839844, 211.93431091308594, 458.197509765625]]"
434,Late Blight,0.9618639349937439,"[[257.9928894042969, 266.05255126953125, 500.7679138183594, 504.4200439453125]]"
434,Healthy,0.9401228427886963,"[[34.17927169799805, 19.89537811279297, 236.6815643310547, 239.84005737304688]]"
435,Healthy,0.970392107963562,"[[0.5067784786224365, 0.8328354954719543, 255.0166015625, 256.6809387207031]]"
435,Spider Mites,0.9684339761734009,"[[303.8998718261719, 301.4242248535156, 441.12225341796875, 496.130859375]]"
435,Target Spot,0.9666875600814819,"[[35.59978103637695, 270.1462097167969, 237.4967041015625, 492.1181640625]]"
435,Late Blight,0.966198205947876,"[[259.4652404785156, 1.5835391283035278, 493.0618591308594, 218.06484985351562]]"
436,Leaf Mold,0.9714730978012085,"[[31.922571182250977, 0.14944279193878174, 247.33680725097656, 241.5006866455078]]"
436,Tomato Yellow Leaf Curl Virus,0.969197154045105,"[[294.2735595703125, 267.6726379394531, 467.19903564453125, 488.7200012207031]]"
436,Septoria Leaf Spot,0.9663267135620117,"[[308.564453125, 13.925207138061523, 485.87799072265625, 213.59071350097656]]"
436,Spider Mites,0.963361918926239,"[[22.737878799438477, 308.8643798828125, 190.92349243164062, 496.73431396484375]]"
436,Leaf Mold,0.862884521484375,"[[146.3029327392578, 193.71914672851562, 226.92604064941406, 256.1264953613281]]"
437,Tomato Yellow Leaf Curl Virus,0.9699384570121765,"[[298.0386962890625, 272.4651184082031, 450.2314147949219, 504.6098327636719]]"
437,Target Spot,0.9674967527389526,"[[20.994054794311523, 264.17364501953125, 232.4755859375, 503.14251708984375]]"
437,Septoria Leaf Spot,0.9647550582885742,"[[25.711181640625, 17.337711334228516, 236.85215759277344, 236.3444366455078]]"
437,Leaf Mold,0.961735188961029,"[[279.7663269042969, 97.03876495361328, 444.4869079589844, 182.54888916015625]]"
438,Target Spot,0.9710490107536316,"[[9.652006149291992, 12.608304977416992, 247.64430236816406, 235.53713989257812]]"
438,Spider Mites,0.965336799621582,"[[30.71043586730957, 273.0233154296875, 206.02134704589844, 463.48028564453125]]"
438,Leaf Mold,0.9634904265403748,"[[278.4073486328125, 60.890724182128906, 471.2633972167969, 187.69236755371094]]"
438,Late Blight,0.9586027264595032,"[[295.58477783203125, 264.8871765136719, 464.5390625, 506.2995300292969]]"
439,Tomato Yellow Leaf Curl Virus,0.9672641754150391,"[[27.742876052856445, 18.596240997314453, 215.28652954101562, 245.96315002441406]]"
439,Late Blight,0.9669848680496216,"[[30.077665328979492, 264.0747375488281, 237.72731018066406, 504.4836730957031]]"
439,Healthy,0.9594168066978455,"[[282.27685546875, 8.804744720458984, 477.2481384277344, 207.3975830078125]]"
439,Tomato Mosaic Virus,0.9483736753463745,"[[279.5239562988281, 259.6462707519531, 496.7721862792969, 462.6599426269531]]"
440,Tomato Yellow Leaf Curl Virus,0.967077910900116,"[[291.98712158203125, 10.971335411071777, 469.9994812011719, 244.11041259765625]]"
440,Target Spot,0.9625511169433594,"[[9.364078521728516, 7.368473052978516, 240.43629455566406, 245.6692657470703]]"
440,Late Blight,0.9490489959716797,"[[309.0513610839844, 279.0975341796875, 469.8930358886719, 489.82733154296875]]"
440,Tomato Mosaic Virus,0.9332919120788574,"[[6.396556377410889, 272.0192565917969, 234.32652282714844, 489.115478515625]]"
441,Late Blight,0.9689987897872925,"[[263.48236083984375, 269.986328125, 502.7298278808594, 492.1646423339844]]"
441,Spider Mites,0.9646475911140442,"[[340.9175720214844, 32.774269104003906, 469.3881530761719, 220.89283752441406]]"
441,Healthy,0.9625691175460815,"[[14.910558700561523, 4.140100955963135, 225.04940795898438, 239.79164123535156]]"
441,Late Blight,0.9426751732826233,"[[59.53932189941406, 287.0149230957031, 182.5303955078125, 471.4192199707031]]"
442,Late Blight,0.9694623947143555,"[[287.3385925292969, 259.8551330566406, 476.1895751953125, 509.8646545410156]]"
442,Healthy,0.9691238403320312,"[[26.233125686645508, 264.8142395019531, 221.53634643554688, 463.9621887207031]]"
442,Spider Mites,0.9620954990386963,"[[320.05645751953125, 40.73711013793945, 465.1667175292969, 221.14462280273438]]"
442,Early Blight,0.9608045816421509,"[[114.65593719482422, 0.007654526736587286, 256.51873779296875, 74.43106079101562]]"
442,Late Blight,0.9517889618873596,"[[63.655616760253906, 0.0, 192.62020874023438, 256.1156311035156]]"
443,Late Blight,0.9726242423057556,"[[262.8125, 258.4495544433594, 511.179931640625, 511.7691955566406]]"
443,Septoria Leaf Spot,0.9666893482208252,"[[63.77989959716797, 8.425264358520508, 191.21377563476562, 199.37863159179688]]"
443,Spider Mites,0.9576695561408997,"[[63.00855255126953, 278.89056396484375, 181.302734375, 444.3110656738281]]"
443,Septoria Leaf Spot,0.9574708342552185,"[[327.9785461425781, 24.116527557373047, 481.4767761230469, 230.7042694091797]]"
444,Early Blight,0.9674471020698547,"[[256.0491027832031, 5.532456398010254, 396.9991149902344, 166.77806091308594]]"
444,Target Spot,0.9649872183799744,"[[272.8674621582031, 264.8472595214844, 498.1760559082031, 509.45196533203125]]"
444,Late Blight,0.9579124450683594,"[[33.65056228637695, 21.79724884033203, 235.52200317382812, 169.9303436279297]]"
444,Leaf Mold,0.9461913704872131,"[[106.63912963867188, 283.5296325683594, 161.92327880859375, 372.0091857910156]]"
444,Late Blight,0.9163941740989685,"[[258.2481689453125, 165.28030395507812, 512.0, 244.0856475830078]]"
445,Healthy,0.9350405931472778,"[[212.72030639648438, 93.54634094238281, 443.8628234863281, 512.0]]"
446,Healthy,0.8408157825469971,"[[18.769943237304688, 13.736428260803223, 603.8058471679688, 546.1046752929688]]"
447,Healthy,0.7523586750030518,"[[47.42862319946289, 6.250861167907715, 613.76318359375, 625.2490844726562]]"
448,Healthy,0.750493049621582,"[[59.429012298583984, 32.05912780761719, 585.96044921875, 598.0573120117188]]"
449,Target Spot,0.7249619960784912,"[[93.56256103515625, 21.15359878540039, 578.8436279296875, 540.2814331054688]]"
450,Healthy,0.5264566540718079,"[[49.20896530151367, 3.3200249671936035, 569.5882568359375, 621.8956298828125]]"
451,Healthy,0.8391457796096802,"[[19.22061538696289, 8.403534889221191, 617.415283203125, 636.1461181640625]]"
452,Leaf Mold,0.7456451654434204,"[[87.72251892089844, 45.992984771728516, 560.5882568359375, 584.9668579101562]]"
454,Healthy,0.7220503687858582,"[[1.9611672163009644, 22.255857467651367, 637.96728515625, 610.6532592773438]]"
455,Late Blight,0.9100882411003113,"[[21.49453353881836, 109.77417755126953, 566.47509765625, 572.0223999023438]]"
456,Late Blight,0.6883213520050049,"[[214.25816345214844, 0.0, 640.0, 639.4573974609375]]"
457,Healthy,0.9099855422973633,"[[31.682720184326172, 18.332841873168945, 611.2379150390625, 600.83984375]]"
459,Spider Mites,0.9399793744087219,"[[99.89993286132812, 24.357316970825195, 595.4889526367188, 615.4476318359375]]"
460,Late Blight,0.8705219626426697,"[[94.50507354736328, 179.83563232421875, 528.841552734375, 625.2908325195312]]"
461,Healthy,0.8138612508773804,"[[53.85287857055664, 1.7220529317855835, 598.757080078125, 604.5724487304688]]"
462,Healthy,0.9098845720291138,"[[54.0775032043457, 11.518661499023438, 597.9956665039062, 558.5731201171875]]"
463,Healthy,0.7545609474182129,"[[132.66062927246094, 10.899370193481445, 580.0584716796875, 582.5155639648438]]"
464,Early Blight,0.7138065695762634,"[[60.591392517089844, 18.985271453857422, 554.4518432617188, 533.3020629882812]]"
465,Spider Mites,0.5170710682868958,"[[26.747255325317383, 5.975628852844238, 572.1763305664062, 605.0794067382812]]"
466,Healthy,0.9346646666526794,"[[9.85969066619873, 3.749748468399048, 634.1099853515625, 602.10986328125]]"
467,Late Blight,0.8500444889068604,"[[77.7952651977539, 69.25730895996094, 499.6916809082031, 638.235107421875]]"
468,Late Blight,0.6762222647666931,"[[31.860366821289062, 0.1266658902168274, 634.1937255859375, 639.9302978515625]]"
469,Target Spot,0.8361243605613708,"[[39.38813781738281, 14.155919075012207, 619.6921997070312, 611.0908203125]]"
470,Healthy,0.9409399032592773,"[[92.9805908203125, 31.154836654663086, 590.7736206054688, 599.6666870117188]]"
471,Healthy,0.6230165958404541,"[[80.42503356933594, 7.130629062652588, 589.242919921875, 637.4077758789062]]"
471,Late Blight,0.6200604438781738,"[[73.75618743896484, 9.416144371032715, 586.657958984375, 638.1763916015625]]"
472,Late Blight,0.8176470994949341,"[[3.164457321166992, 21.989097595214844, 489.93560791015625, 640.0]]"
473,Late Blight,0.6412698030471802,"[[8.102739334106445, 0.5543428063392639, 617.2440185546875, 635.7754516601562]]"
475,Late Blight,0.8628518581390381,"[[74.35316467285156, 35.047821044921875, 568.415283203125, 542.8065795898438]]"
476,Healthy,0.8743249773979187,"[[25.529766082763672, 11.128754615783691, 595.1142578125, 587.5524291992188]]"
477,Late Blight,0.9277971982955933,"[[130.56301879882812, 93.0320053100586, 482.2501525878906, 598.3924560546875]]"
477,Late Blight,0.9207893013954163,"[[340.5543518066406, 117.4698486328125, 571.8111572265625, 215.7108154296875]]"
478,Healthy,0.8428428769111633,"[[17.492279052734375, 10.506950378417969, 584.3347778320312, 615.1921997070312]]"
479,Healthy,0.8567495346069336,"[[43.981624603271484, 7.469625473022461, 593.6821899414062, 489.2272644042969]]"
480,Late Blight,0.6489899754524231,"[[113.86672973632812, 49.913185119628906, 521.405517578125, 546.19921875]]"
482,Spider Mites,0.7018092274665833,"[[73.55597686767578, 35.372779846191406, 610.6919555664062, 562.3642578125]]"
483,Healthy,0.9077798128128052,"[[28.13632583618164, 5.927231311798096, 628.083740234375, 565.1499633789062]]"
484,Late Blight,0.887319803237915,"[[92.97682189941406, 35.37116241455078, 490.2769775390625, 567.3314819335938]]"
485,Healthy,0.9159795045852661,"[[54.15325927734375, 40.328330993652344, 605.8453369140625, 553.0744018554688]]"
486,Late Blight,0.9325417280197144,"[[3.144890069961548, 3.1344783306121826, 639.8375854492188, 621.7870483398438]]"
487,Healthy,0.834886908531189,"[[82.66040802001953, 2.7178595066070557, 612.6126708984375, 599.1017456054688]]"
488,Healthy,0.7764352560043335,"[[45.76250457763672, 0.3644157648086548, 622.4185180664062, 587.0985717773438]]"
489,Healthy,0.6790770888328552,"[[75.81047058105469, 0.3038473427295685, 593.6768188476562, 599.95068359375]]"
490,Healthy,0.679582953453064,"[[63.02156066894531, 15.56164836883545, 600.4025268554688, 610.1951293945312]]"
491,Late Blight,0.9368274807929993,"[[96.91075134277344, 121.61849975585938, 537.12841796875, 502.7977600097656]]"
492,Late Blight,0.9601914286613464,"[[0.865263044834137, 0.0, 638.12060546875, 623.5979614257812]]"
493,Healthy,0.6404191255569458,"[[29.057615280151367, 12.787187576293945, 556.4736938476562, 560.0370483398438]]"
494,Healthy,0.9116161465644836,"[[16.077430725097656, 0.6392175555229187, 587.8580322265625, 620.0572509765625]]"
495,Healthy,0.7404432892799377,"[[20.7003231048584, 2.814079523086548, 606.7080688476562, 618.0843505859375]]"
496,Target Spot,0.572272777557373,"[[198.09130859375, 66.24527740478516, 499.0788269042969, 544.4644165039062]]"
497,Healthy,0.8846511244773865,"[[33.88359451293945, 2.6376521587371826, 582.5729370117188, 610.652099609375]]"
498,Healthy,0.8710099458694458,"[[90.818115234375, 19.26061248779297, 588.573974609375, 563.11279296875]]"
500,Healthy,0.7687123417854309,"[[70.69860076904297, 11.507782936096191, 586.8596801757812, 567.9110717773438]]"
500,Target Spot,0.6585292220115662,"[[75.31393432617188, 15.974443435668945, 586.5453491210938, 559.339111328125]]"
501,Late Blight,0.9183943867683411,"[[208.94537353515625, 116.88583374023438, 454.69012451171875, 575.7777099609375]]"
503,Healthy,0.6291947364807129,"[[35.9810676574707, 0.5757409930229187, 569.5823974609375, 551.7576293945312]]"
504,Late Blight,0.9495949745178223,"[[144.91299438476562, 238.25161743164062, 431.2881164550781, 476.42535400390625]]"
506,Leaf Mold,0.6873754858970642,"[[121.28890991210938, 51.82151794433594, 552.6744384765625, 561.1810913085938]]"
507,Healthy,0.9026041626930237,"[[46.42936706542969, 29.4820613861084, 609.0624389648438, 579.8192138671875]]"
508,Late Blight,0.9356287717819214,"[[81.56543731689453, 20.226259231567383, 470.64227294921875, 520.678955078125]]"
509,Late Blight,0.8272884488105774,"[[57.86685562133789, 77.84960174560547, 528.6456298828125, 579.3093872070312]]"
510,Late Blight,0.7825686931610107,"[[59.13193130493164, 10.6022367477417, 640.0, 568.0678100585938]]"
511,Late Blight,0.6024823784828186,"[[171.17532348632812, 63.7057991027832, 540.8217163085938, 495.8826904296875]]"
511,Healthy,0.5056898593902588,"[[171.61090087890625, 63.901649475097656, 542.5408935546875, 494.17572021484375]]"
512,Late Blight,0.7789524793624878,"[[227.67462158203125, 98.30950164794922, 512.9795532226562, 599.16455078125]]"
513,Late Blight,0.9170809984207153,"[[13.640387535095215, 0.5971392393112183, 566.8822631835938, 616.8113403320312]]"
514,Healthy,0.7927932739257812,"[[75.58592987060547, 2.189438581466675, 585.1669921875, 584.508544921875]]"
518,Leaf Mold,0.6420696377754211,"[[57.29901123046875, 20.27541160583496, 542.1224365234375, 549.4425659179688]]"
519,Late Blight,0.9040992259979248,"[[154.1461639404297, 0.0, 577.9537353515625, 579.5917358398438]]"
520,Late Blight,0.9172360301017761,"[[98.93058776855469, 24.77969741821289, 543.8719482421875, 605.1401977539062]]"
521,Late Blight,0.9012053608894348,"[[148.39239501953125, 67.9978256225586, 437.8360595703125, 558.0050048828125]]"
522,Late Blight,0.8335873484611511,"[[108.47377014160156, 21.9710750579834, 577.4733276367188, 539.0197143554688]]"
524,Spider Mites,0.718043863773346,"[[90.17945861816406, 26.901906967163086, 565.4137573242188, 600.1334228515625]]"
525,Healthy,0.9078544974327087,"[[17.784727096557617, 27.678939819335938, 605.1555786132812, 601.4403686523438]]"
527,Healthy,0.8098734617233276,"[[63.151275634765625, 0.7806037068367004, 593.923828125, 638.63427734375]]"
528,Late Blight,0.7419472336769104,"[[23.045867919921875, 2.680053472518921, 635.7704467773438, 596.5889892578125]]"
529,Late Blight,0.8417988419532776,"[[111.59107208251953, 15.545150756835938, 562.864501953125, 637.7088012695312]]"
530,Late Blight,0.9018970727920532,"[[79.97924041748047, 17.998620986938477, 497.21368408203125, 631.6561279296875]]"
531,Late Blight,0.9311178922653198,"[[78.48765563964844, 213.36734008789062, 522.1010131835938, 564.32470703125]]"
532,Late Blight,0.7917113900184631,"[[78.5252456665039, 0.3343649208545685, 390.5850524902344, 403.11431884765625]]"
533,Late Blight,0.8874730467796326,"[[51.17862319946289, 5.55868673324585, 563.1931762695312, 503.7539978027344]]"
534,Late Blight,0.9531095623970032,"[[35.66140365600586, 36.1931266784668, 528.397705078125, 413.6758728027344]]"
535,Late Blight,0.8661565184593201,"[[66.8779067993164, 0.9064797163009644, 505.5633850097656, 610.77001953125]]"
536,Late Blight,0.8910184502601624,"[[54.71506881713867, 1.0442755222320557, 558.185302734375, 606.3770751953125]]"
537,Late Blight,0.58573317527771,"[[4.576344013214111, 0.3927791714668274, 634.285400390625, 640.0]]"
537,Leaf Mold,0.5781992077827454,"[[1.6140567064285278, 1.0864256620407104, 640.0, 640.0]]"
539,Late Blight,0.9142548441886902,"[[191.13955688476562, 64.42737579345703, 561.085693359375, 510.6405029296875]]"
540,Late Blight,0.9192375540733337,"[[6.895248889923096, 9.586971282958984, 628.037353515625, 500.1599426269531]]"
541,Late Blight,0.7748159170150757,"[[6.32467794418335, 16.096872329711914, 636.7781372070312, 574.8221435546875]]"
542,Late Blight,0.9066183567047119,"[[84.64897155761719, 51.38079071044922, 587.6180419921875, 422.7663269042969]]"
544,Late Blight,0.7705489993095398,"[[10.86720085144043, 11.126636505126953, 631.8287963867188, 623.4652099609375]]"
545,Late Blight,0.780400812625885,"[[21.069406509399414, 40.09067153930664, 473.2242126464844, 580.2092895507812]]"
546,Late Blight,0.8689113855361938,"[[34.14956283569336, 31.59477424621582, 598.300537109375, 584.6073608398438]]"
547,Late Blight,0.8751206398010254,"[[36.36878204345703, 1.3977768421173096, 627.2166137695312, 634.8126831054688]]"
548,Late Blight,0.8645263314247131,"[[0.4063864052295685, 1.0355510711669922, 581.8390502929688, 555.2793579101562]]"
548,Early Blight,0.8147860169410706,"[[510.98443603515625, 0.07008271664381027, 640.0, 225.24244689941406]]"
549,Healthy,0.7747370600700378,"[[0.3736787438392639, 0.23107190430164337, 640.0, 639.498046875]]"
549,Late Blight,0.5692476630210876,"[[1.3231703042984009, 0.0, 640.0, 632.1539306640625]]"
550,Late Blight,0.8773608803749084,"[[105.19063568115234, 31.49478530883789, 485.7081298828125, 635.4183959960938]]"
551,Late Blight,0.9237124919891357,"[[72.56199645996094, 170.49330139160156, 422.7108459472656, 528.8605346679688]]"
552,Late Blight,0.7759180068969727,"[[55.84364700317383, 0.0, 546.3880615234375, 586.2908935546875]]"
553,Late Blight,0.801185667514801,"[[78.26801300048828, 30.157468795776367, 580.7378540039062, 537.8004150390625]]"
554,Late Blight,0.8780516982078552,"[[23.24085807800293, 29.878952026367188, 581.96044921875, 614.489990234375]]"
556,Late Blight,0.9318726062774658,"[[215.7295379638672, 145.6562957763672, 428.58447265625, 590.8023071289062]]"
556,Late Blight,0.910302996635437,"[[293.12457275390625, 64.74933624267578, 469.2962951660156, 142.20516967773438]]"
557,Late Blight,0.8973181843757629,"[[34.421993255615234, 23.673524856567383, 538.3866577148438, 614.0355834960938]]"
558,Late Blight,0.8971977829933167,"[[21.909896850585938, 7.3605523109436035, 585.8382568359375, 630.4375610351562]]"
559,Late Blight,0.8331761956214905,"[[53.00147247314453, 12.616683959960938, 635.5744018554688, 639.2465209960938]]"
560,Late Blight,0.8734443783760071,"[[80.4273452758789, 14.931208610534668, 475.19317626953125, 571.3179931640625]]"
561,Late Blight,0.885256826877594,"[[84.71234130859375, 57.51963424682617, 449.9109191894531, 572.8197021484375]]"
561,Late Blight,0.756401002407074,"[[315.28717041015625, 76.33384704589844, 525.0504150390625, 158.9418487548828]]"
562,Healthy,0.8690535426139832,"[[8.447121620178223, 23.84478187561035, 628.8757934570312, 541.6554565429688]]"
563,Healthy,0.920426607131958,"[[27.57577133178711, 6.177008628845215, 627.986572265625, 550.6807861328125]]"
565,Late Blight,0.8842642307281494,"[[25.31422233581543, 41.297210693359375, 637.6343383789062, 527.149169921875]]"
566,Late Blight,0.9068965315818787,"[[115.29303741455078, 76.81011962890625, 551.896484375, 572.5963745117188]]"
567,Late Blight,0.7316917777061462,"[[3.049567461013794, 46.74531555175781, 598.4301147460938, 628.5455322265625]]"
567,Healthy,0.5489515662193298,"[[16.616085052490234, 28.36886978149414, 614.37353515625, 619.0386352539062]]"
568,Late Blight,0.9465582966804504,"[[95.09786224365234, 176.5996856689453, 493.75390625, 463.6332092285156]]"
569,Healthy,0.9178603887557983,"[[217.1579132080078, 103.8777847290039, 323.8049621582031, 421.52288818359375]]"
570,Late Blight,0.9147671461105347,"[[102.84478759765625, 20.503538131713867, 576.5162353515625, 529.8546142578125]]"
571,Late Blight,0.8985157608985901,"[[110.20930480957031, 13.102380752563477, 634.4525756835938, 619.114501953125]]"
572,Healthy,0.8987084031105042,"[[75.60485076904297, 4.287611961364746, 576.602783203125, 565.8868408203125]]"
573,Late Blight,0.9383730292320251,"[[21.99405288696289, 0.3630514442920685, 609.379638671875, 530.5675048828125]]"
574,Late Blight,0.804219663143158,"[[77.47868347167969, 0.0, 577.3656005859375, 627.3424682617188]]"
576,Late Blight,0.7421956658363342,"[[85.62628936767578, 1.2323356866836548, 619.8068237304688, 639.1576538085938]]"
577,Healthy,0.8566514849662781,"[[45.87260437011719, 0.0, 639.3779907226562, 488.4200134277344]]"
578,Late Blight,0.9461896419525146,"[[5.1599836349487305, 1.7125746011734009, 638.8013916015625, 638.8011474609375]]"
579,Late Blight,0.8406544327735901,"[[87.33291625976562, 2.6177618503570557, 570.77685546875, 621.7928466796875]]"
580,Late Blight,0.9091303944587708,"[[133.63986206054688, 146.30490112304688, 497.1662292480469, 438.8245544433594]]"
581,Late Blight,0.9168758392333984,"[[61.243316650390625, 22.557300567626953, 553.5162353515625, 470.2947998046875]]"
582,Late Blight,0.9229691028594971,"[[210.55430603027344, 127.23519134521484, 461.56146240234375, 566.5208129882812]]"
583,Late Blight,0.850074052810669,"[[68.66851043701172, 1.829043984413147, 539.1142578125, 624.249755859375]]"
584,Late Blight,0.8093423247337341,"[[105.56086730957031, 86.94320678710938, 472.4219970703125, 541.5806884765625]]"
585,Late Blight,0.8984373211860657,"[[103.7979965209961, 219.30877685546875, 419.53564453125, 455.9766845703125]]"
586,Septoria Leaf Spot,0.8157860636711121,"[[6.009090423583984, 1.4850929975509644, 628.6986694335938, 638.5765991210938]]"
586,Healthy,0.6235687136650085,"[[4.41305685043335, 1.4462459087371826, 633.2870483398438, 639.4323120117188]]"
587,Late Blight,0.8628720045089722,"[[94.78662109375, 35.40045928955078, 457.8332214355469, 626.491943359375]]"
588,Late Blight,0.9350296258926392,"[[193.1981964111328, 201.88211059570312, 464.1690673828125, 578.4534912109375]]"
589,Late Blight,0.860848605632782,"[[158.47048950195312, 189.0026092529297, 364.71514892578125, 618.28076171875]]"
590,Late Blight,0.8821825981140137,"[[61.47079849243164, 20.889495849609375, 614.69580078125, 554.8385620117188]]"
591,Healthy,0.8557183742523193,"[[2.3986456394195557, 7.665297031402588, 572.6522827148438, 611.7606201171875]]"
592,Late Blight,0.7807921171188354,"[[57.0647087097168, 40.6326789855957, 635.1817626953125, 602.4906005859375]]"
593,Late Blight,0.9092465043067932,"[[79.93221282958984, 67.02313232421875, 605.0485229492188, 472.1480712890625]]"
594,Late Blight,0.8802089691162109,"[[52.928321838378906, 27.218931198120117, 601.2716674804688, 621.0494995117188]]"
595,Late Blight,0.8676668405532837,"[[78.1148681640625, 0.0, 554.5092163085938, 424.91192626953125]]"
596,Early Blight,0.9476689100265503,"[[290.7506103515625, 0.10656019300222397, 640.0, 185.98143005371094]]"
596,Late Blight,0.7974889278411865,"[[160.3466339111328, 1.794864296913147, 428.8603820800781, 637.43505859375]]"
596,Late Blight,0.5808194279670715,"[[164.0069122314453, 126.83174896240234, 486.70428466796875, 640.0]]"
597,Late Blight,0.5086300373077393,"[[136.08139038085938, 97.14744567871094, 459.0090026855469, 584.9436645507812]]"
598,Late Blight,0.9278140664100647,"[[249.26023864746094, 185.98782348632812, 422.00201416015625, 543.2105712890625]]"
599,Late Blight,0.913690984249115,"[[53.825984954833984, 18.68300437927246, 551.6121826171875, 618.949462890625]]"
600,Late Blight,0.840437114238739,"[[119.32352447509766, 0.19628186523914337, 573.2542724609375, 588.31494140625]]"
601,Late Blight,0.8848444223403931,"[[77.18016815185547, 111.82746124267578, 561.2470092773438, 556.0169677734375]]"
602,Late Blight,0.8377858996391296,"[[117.10541534423828, 36.60466766357422, 586.7218017578125, 581.0252685546875]]"
603,Late Blight,0.9053219556808472,"[[125.72381591796875, 6.2757062911987305, 616.5709228515625, 589.1696166992188]]"
604,Late Blight,0.9391508102416992,"[[148.3385009765625, 126.1371841430664, 455.71453857421875, 557.7673950195312]]"
605,Late Blight,0.9263039827346802,"[[75.55329895019531, 41.9583625793457, 540.68896484375, 502.69873046875]]"
606,Late Blight,0.9401589632034302,"[[141.12289428710938, 194.13099670410156, 465.9710693359375, 566.5203857421875]]"
606,Late Blight,0.6401987671852112,"[[44.234222412109375, 165.7857666015625, 211.9136199951172, 277.0260925292969]]"
607,Late Blight,0.9313809275627136,"[[20.228879928588867, 1.250789761543274, 593.4607543945312, 580.2042236328125]]"
608,Late Blight,0.8268702030181885,"[[34.187007904052734, 15.698241233825684, 612.45263671875, 640.0]]"
609,Late Blight,0.7928364872932434,"[[52.700965881347656, 11.6386137008667, 577.4576416015625, 489.603759765625]]"
610,Healthy,0.914242148399353,"[[92.85871887207031, 6.133422374725342, 565.2593383789062, 585.4882202148438]]"
611,Late Blight,0.9110612273216248,"[[165.41578674316406, 103.83447265625, 426.9412536621094, 553.1163940429688]]"
612,Late Blight,0.6042201519012451,"[[169.05972290039062, 155.30149841308594, 465.80322265625, 453.345703125]]"
613,Late Blight,0.9249846339225769,"[[80.7932357788086, 0.8960678577423096, 631.5946044921875, 512.9557495117188]]"
